EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
10.106,7.347,10.435,-33.404,0.475,6.107,9.408,9.379,-0.106,0.933,0.358,-2.258,0.092,0.854,86.667,33580.000,1.000
19.909,15.708,24.074,19.376,30.126,33.277,32.458,20.434,-0.108,0.933,0.354,-2.319,0.000,0.671,86.667,33581.000,1.000
24.654,18.429,32.250,72.580,54.735,54.752,49.910,26.926,-0.107,0.935,0.356,-2.411,0.031,0.488,86.667,33582.000,1.000
21.150,14.917,31.585,108.894,65.680,62.735,54.701,26.107,-0.108,0.935,0.357,-2.411,-0.092,0.427,86.667,33583.000,1.000
10.521,8.026,23.065,116.388,59.780,55.012,45.188,18.713,-0.108,0.934,0.358,-2.533,-0.366,0.336,86.667,33584.000,1.000
-1.352,2.637,12.467,99.771,43.726,38.623,28.245,9.436,-0.107,0.934,0.357,-2.594,-0.549,0.275,86.667,33585.000,1.000
-9.295,1.001,4.978,73.154,27.083,22.965,12.157,2.475,-0.107,0.935,0.357,-2.716,-0.702,0.275,86.667,33586.000,1.000
-13.635,0.341,0.179,43.496,12.324,10.329,-2.008,-2.560,-0.105,0.937,0.360,-2.808,-0.671,0.092,86.667,33587.000,1.000
-18.093,-3.429,-5.865,6.630,-4.970,-3.904,-19.134,-8.808,-0.103,0.937,0.360,-2.808,-0.763,-0.031,86.667,33588.000,1.000
-23.457,-10.116,-13.902,-39.226,-26.009,-21.561,-40.223,-16.477,-0.102,0.936,0.360,-2.930,-0.702,-0.031,86.667,33589.000,1.000
-25.457,-14.814,-19.192,-81.829,-42.813,-35.797,-57.117,-20.989,-0.102,0.938,0.359,-2.960,-0.763,0.092,86.667,33590.000,1.000
-20.018,-13.249,-17.096,-102.965,-45.471,-37.837,-59.873,-18.043,-0.100,0.936,0.358,-2.991,-0.793,0.061,86.667,33591.000,1.000
-9.131,-6.637,-9.353,-96.945,-33.690,-27.639,-48.046,-9.202,-0.101,0.934,0.358,-3.082,-0.702,0.092,86.667,33592.000,1.000
0.667,-0.149,-2.581,-75.214,-17.279,-14.099,-31.163,-0.595,-0.099,0.932,0.359,-3.021,-0.641,0.214,86.667,33593.000,1.000
5.402,2.917,-0.902,-51.342,-4.906,-4.649,-17.851,3.625,-0.100,0.932,0.358,-2.960,-0.641,0.275,86.667,33594.000,1.000
7.054,3.671,-2.039,-26.331,4.283,2.236,-7.786,4.878,-0.101,0.935,0.360,-3.052,-0.580,0.397,86.667,33595.000,1.000
9.549,4.730,-0.951,7.664,16.462,12.957,4.364,7.155,-0.101,0.933,0.364,-3.052,-0.549,0.397,86.667,33596.000,1.000
13.200,6.636,4.178,51.517,32.929,29.157,19.615,11.813,-0.101,0.933,0.362,-3.113,-0.488,0.458,86.667,33597.000,1.000
14.221,7.556,10.025,91.894,46.678,44.073,31.730,16.038,-0.099,0.931,0.364,-3.052,-0.488,0.610,86.667,33598.000,1.000
9.310,5.851,11.644,111.728,49.358,48.719,33.639,16.221,-0.100,0.929,0.361,-3.021,-0.458,0.671,86.667,33599.000,1.000
-0.569,1.945,7.124,105.333,39.623,40.270,24.811,11.810,-0.102,0.928,0.361,-2.899,-0.275,0.793,86.667,33600.000,1.000
-11.751,-2.917,-1.712,79.907,22.735,22.999,10.476,4.937,-0.101,0.926,0.362,-3.021,-0.275,0.854,86.667,33601.000,1.000
-21.753,-8.379,-11.931,44.360,3.723,2.637,-4.730,-2.427,-0.101,0.927,0.361,-2.838,-0.244,0.916,86.667,33602.000,1.000
-29.957,-14.103,-21.046,2.290,-15.725,-17.229,-19.410,-9.274,-0.103,0.926,0.361,-2.899,-0.214,0.946,86.667,33603.000,1.000
-35.275,-18.059,-26.708,-43.162,-33.909,-33.745,-32.327,-14.406,-0.104,0.929,0.361,-2.960,-0.244,0.793,86.667,33604.000,1.000
-35.143,-17.104,-26.780,-82.472,-46.005,-42.965,-39.554,-16.079,-0.103,0.929,0.363,-2.869,-0.244,0.763,86.667,33605.000,1.000
-27.835,-9.840,-20.749,-102.966,-46.769,-41.720,-36.668,-13.316,-0.102,0.928,0.362,-2.808,-0.183,0.824,86.667,33606.000,1.000
-15.216,1.432,-11.042,-99.942,-36.273,-31.477,-23.808,-7.463,-0.105,0.929,0.361,-2.716,-0.244,0.793,86.667,33607.000,1.000
-1.688,12.371,-1.822,-80.945,-20.487,-18.197,-6.410,-1.521,-0.104,0.927,0.360,-2.716,-0.336,0.763,86.667,33608.000,1.000
9.902,20.313,4.524,-56.131,-4.763,-6.556,10.494,2.769,-0.102,0.927,0.361,-2.625,-0.366,0.702,86.667,33609.000,1.000
19.837,25.501,9.101,-27.157,11.260,4.398,26.798,6.355,-0.103,0.927,0.362,-2.655,-0.305,0.641,86.667,33610.000,1.000
28.519,28.551,13.967,10.126,30.137,17.866,44.070,10.570,-0.102,0.926,0.361,-2.533,-0.305,0.580,86.667,33611.000,1.000
33.908,28.616,18.788,53.134,49.505,32.552,59.649,14.450,-0.102,0.929,0.359,-2.472,-0.275,0.488,86.667,33612.000,1.000
33.571,25.140,21.140,88.163,61.645,41.848,67.187,15.599,-0.100,0.928,0.359,-2.289,-0.336,0.427,86.667,33613.000,1.000
28.136,19.880,19.534,101.321,60.828,40.306,63.133,13.109,-0.101,0.929,0.357,-2.380,-0.275,0.519,86.667,33614.000,1.000
21.162,15.788,15.138,91.342,49.208,29.267,50.682,8.554,-0.099,0.929,0.355,-2.289,-0.153,0.549,86.667,33615.000,1.000
15.321,13.756,10.044,68.056,33.677,14.598,36.144,3.867,-0.099,0.929,0.358,-2.167,-0.092,0.488,86.667,33616.000,1.000
9.522,11.197,4.321,39.279,17.834,-0.310,22.116,-1.231,-0.098,0.929,0.361,-2.197,-0.092,0.519,86.667,33617.000,1.000
1.226,5.174,-3.642,4.305,-0.024,-16.598,6.556,-8.379,-0.097,0.929,0.363,-2.075,-0.031,0.519,86.667,33618.000,1.000
-8.411,-3.048,-13.442,-37.698,-20.414,-34.469,-10.904,-16.907,-0.100,0.928,0.361,-2.106,0.153,0.610,86.667,33619.000,1.000
-13.570,-7.955,-20.951,-77.610,-37.450,-48.633,-24.573,-22.577,-0.101,0.930,0.358,-2.197,0.061,0.763,86.667,33620.000,1.000
-9.226,-5.039,-21.673,-100.379,-43.079,-51.954,-27.150,-21.165,-0.100,0.933,0.358,-2.106,0.183,0.793,86.667,33621.000,1.000
3.202,4.385,-15.350,-99.067,-35.697,-42.993,-17.748,-12.796,-0.101,0.932,0.363,-2.136,0.153,0.763,86.667,33622.000,1.000
16.889,14.183,-6.130,-80.424,-21.737,-27.490,-3.067,-1.900,-0.104,0.934,0.363,-2.289,0.153,0.916,86.667,33623.000,1.000
26.001,19.023,1.686,-54.994,-8.236,-12.007,9.742,6.944,-0.104,0.934,0.361,-2.258,0.153,0.946,86.667,33624.000,1.000
29.930,18.548,7.018,-25.646,3.756,1.835,19.326,12.325,-0.103,0.931,0.359,-2.258,0.153,0.946,86.667,33625.000,1.000
31.328,16.220,11.117,10.530,16.943,15.705,28.299,15.284,-0.102,0.932,0.359,-2.289,0.244,0.977,86.667,33626.000,1.000
31.780,15.054,14.580,50.944,30.921,28.929,37.189,16.664,-0.104,0.931,0.359,-2.289,0.153,0.916,86.667,33627.000,1.000
30.571,15.062,16.265,83.310,40.289,36.933,42.504,16.141,-0.104,0.934,0.361,-2.350,0.092,0.916,86.667,33628.000,1.000
26.842,14.319,15.071,95.336,40.110,35.865,40.758,13.449,-0.103,0.933,0.359,-2.380,0.153,0.946,86.667,33629.000,1.000
21.326,11.395,11.760,86.212,31.304,27.160,32.501,9.519,-0.101,0.933,0.361,-2.380,0.122,0.885,86.667,33630.000,1.000
15.205,6.066,8.051,64.821,18.641,15.702,20.818,5.617,-0.102,0.931,0.360,-2.380,0.153,0.763,86.667,33631.000,1.000
8.289,-1.260,4.449,37.918,4.590,4.329,6.993,1.811,-0.102,0.930,0.359,-2.411,0.214,0.641,86.667,33632.000,1.000
0.260,-9.044,0.507,5.349,-11.577,-7.273,-9.378,-2.425,-0.104,0.934,0.362,-2.350,0.183,0.519,86.667,33633.000,1.000
-6.203,-13.770,-2.851,-31.920,-28.296,-18.208,-25.496,-5.996,-0.104,0.934,0.360,-2.411,0.183,0.488,86.667,33634.000,1.000
-6.232,-12.033,-3.300,-64.557,-39.194,-24.215,-34.187,-6.368,-0.104,0.934,0.359,-2.563,0.153,0.580,86.667,33635.000,1.000
1.404,-4.826,-0.404,-80.850,-39.032,-22.138,-30.906,-3.253,-0.105,0.934,0.357,-2.502,0.092,0.427,86.667,33636.000,1.000
11.333,1.985,2.798,-78.374,-30.199,-14.621,-20.031,-0.457,-0.101,0.933,0.358,-2.594,0.031,0.458,86.667,33637.000,1.000
16.659,2.996,3.010,-64.882,-20.077,-7.485,-10.719,-2.128,-0.098,0.933,0.358,-2.502,0.061,0.488,86.667,33638.000,1.000
16.021,-1.601,0.737,-46.920,-12.253,-2.670,-6.935,-7.796,-0.097,0.933,0.360,-2.563,0.092,0.641,86.667,33639.000,1.000
14.370,-6.383,0.156,-21.439,-2.722,4.162,-3.721,-12.259,-0.096,0.931,0.359,-2.472,0.214,0.763,86.667,33640.000,1.000
17.155,-5.511,4.766,17.777,13.995,17.793,6.037,-10.471,-0.098,0.932,0.358,-2.380,0.183,0.854,86.667,33641.000,1.000
24.312,2.288,13.347,66.484,35.973,36.013,22.203,-2.372,-0.099,0.934,0.359,-2.380,0.275,0.916,86.667,33642.000,1.000
30.253,12.537,20.501,107.158,53.150,49.604,36.203,7.181,-0.101,0.933,0.360,-2.319,0.275,0.977,86.667,33643.000,1.000
29.487,18.787,21.434,122.293,56.180,50.359,39.266,13.080,-0.102,0.931,0.361,-2.319,0.244,1.007,86.667,33644.000,1.000
21.317,17.618,16.036,109.220,44.841,38.533,30.392,14.091,-0.100,0.932,0.360,-2.319,0.244,0.946,86.667,33645.000,1.000
8.635,9.787,8.022,79.488,26.512,21.497,15.292,12.319,-0.102,0.932,0.361,-2.319,0.153,0.946,86.667,33646.000,1.000
-6.109,-1.935,0.849,44.920,7.656,5.818,-0.849,9.841,-0.102,0.932,0.361,-2.289,0.183,0.977,86.667,33647.000,1.000
-21.685,-14.174,-4.460,8.499,-10.537,-7.321,-16.884,7.192,-0.101,0.931,0.358,-2.380,0.092,1.007,86.667,33648.000,1.000
-35.518,-23.016,-8.085,-30.207,-28.139,-19.068,-32.212,4.703,-0.101,0.930,0.357,-2.411,0.061,1.038,86.667,33649.000,1.000
-42.924,-24.943,-9.726,-65.627,-41.606,-28.237,-43.043,3.676,-0.101,0.933,0.362,-2.319,0.000,0.885,86.667,33650.000,1.000
-40.461,-19.149,-8.893,-87.465,-45.746,-31.853,-44.820,5.303,-0.103,0.932,0.359,-2.197,0.031,0.946,86.667,33651.000,1.000
-29.251,-8.751,-5.992,-90.580,-39.482,-29.063,-37.334,9.100,-0.102,0.930,0.359,-2.167,0.000,0.916,86.667,33652.000,1.000
-14.080,0.972,-2.057,-78.831,-26.856,-21.924,-24.951,13.359,-0.101,0.932,0.356,-2.106,0.092,0.916,86.667,33653.000,1.000
-0.106,5.706,2.226,-57.863,-12.204,-12.239,-11.973,16.811,-0.101,0.931,0.355,-2.136,0.061,0.854,86.667,33654.000,1.000
9.387,4.199,6.742,-27.655,3.688,0.515,0.529,19.227,-0.103,0.930,0.357,-2.319,0.031,0.610,86.667,33655.000,1.000
13.391,-1.474,11.377,14.309,21.666,16.989,13.029,20.691,-0.103,0.930,0.358,-2.380,0.061,0.397,86.667,33656.000,1.000
12.262,-7.422,15.331,63.050,39.334,34.166,23.845,20.731,-0.104,0.932,0.359,-2.380,0.031,0.336,86.667,33657.000,1.000
6.936,-10.319,17.197,103.478,50.234,45.425,28.735,18.438,-0.106,0.931,0.359,-2.289,-0.031,0.214,86.667,33658.000,1.000
-0.668,-8.835,16.111,120.950,49.255,45.659,24.834,13.581,-0.104,0.931,0.360,-2.289,-0.061,0.275,86.667,33659.000,1.000
-7.384,-3.343,12.908,113.384,37.969,35.932,14.143,7.512,-0.103,0.932,0.359,-2.289,-0.183,0.366,86.667,33660.000,1.000
-10.553,4.482,9.583,90.362,22.969,22.084,1.983,2.507,-0.102,0.934,0.357,-2.380,-0.214,0.305,86.667,33661.000,1.000
-10.620,11.222,7.161,60.923,8.921,8.762,-8.369,-0.355,-0.101,0.934,0.354,-2.350,-0.244,0.183,86.667,33662.000,1.000
-11.007,12.616,4.563,25.952,-4.974,-3.935,-18.448,-2.375,-0.101,0.934,0.355,-2.319,-0.214,0.183,86.667,33663.000,1.000
-14.426,6.850,0.305,-15.637,-20.665,-17.278,-30.685,-5.486,-0.103,0.934,0.356,-2.472,-0.183,0.092,86.667,33664.000,1.000
-19.784,-3.260,-5.128,-56.804,-35.344,-29.099,-42.925,-9.628,-0.102,0.936,0.358,-2.441,-0.214,0.183,86.667,33665.000,1.000
-23.528,-12.345,-9.516,-83.801,-42.554,-34.457,-49.353,-12.787,-0.101,0.936,0.358,-2.594,-0.214,0.214,86.667,33666.000,1.000
-23.260,-16.478,-11.281,-88.427,-38.957,-30.972,-46.646,-13.327,-0.104,0.937,0.358,-2.747,-0.183,0.336,86.667,33667.000,1.000
-18.915,-14.600,-10.693,-75.064,-27.525,-21.438,-36.841,-11.348,-0.104,0.936,0.360,-2.930,-0.244,0.580,86.667,33668.000,1.000
-11.114,-6.974,-8.506,-53.511,-13.243,-10.280,-23.565,-7.632,-0.103,0.936,0.359,-2.991,-0.275,0.732,86.667,33669.000,1.000
-0.179,5.522,-4.201,-27.304,2.523,1.542,-7.352,-2.021,-0.106,0.935,0.361,-3.021,-0.336,0.763,86.667,33670.000,1.000
12.266,19.156,2.934,6.788,21.019,16.036,12.781,5.759,-0.105,0.933,0.360,-3.021,-0.275,0.793,86.667,33671.000,1.000
21.419,26.370,10.606,47.102,39.541,31.957,32.906,13.227,-0.106,0.933,0.359,-2.960,-0.244,0.885,86.667,33672.000,1.000
21.566,20.840,13.757,80.650,49.799,42.247,43.310,15.330,-0.105,0.934,0.359,-3.052,-0.336,1.007,86.667,33673.000,1.000
11.938,4.288,9.704,93.582,45.854,40.754,37.423,9.478,-0.105,0.933,0.359,-2.930,-0.458,1.068,86.667,33674.000,1.000
-1.447,-13.691,1.269,84.735,31.018,29.114,19.296,-1.113,-0.105,0.934,0.359,-2.930,-0.427,1.099,86.667,33675.000,1.000
-11.414,-23.318,-6.724,63.104,13.496,13.688,-0.821,-10.753,-0.104,0.931,0.358,-2.869,-0.488,1.221,86.667,33676.000,1.000
-15.863,-21.830,-12.660,34.070,-3.039,-2.440,-16.708,-16.758,-0.104,0.931,0.358,-2.838,-0.427,1.373,86.667,33677.000,1.000
-17.735,-13.982,-18.510,-5.407,-21.200,-20.982,-29.462,-20.525,-0.103,0.929,0.358,-2.808,-0.427,1.343,86.667,33678.000,1.000
-20.063,-6.459,-25.554,-56.116,-42.361,-42.047,-41.410,-23.985,-0.104,0.930,0.357,-2.716,-0.427,1.434,86.667,33679.000,1.000
-22.274,-2.151,-31.175,-105.547,-60.361,-59.097,-49.841,-26.389,-0.102,0.931,0.360,-2.563,-0.397,1.434,86.667,33680.000,1.000
-21.679,-0.204,-30.995,-133.109,-65.369,-62.841,-48.980,-25.248,-0.103,0.929,0.358,-2.472,-0.427,1.312,86.667,33681.000,1.000
-17.732,0.004,-23.864,-127.661,-53.885,-50.327,-37.431,-19.944,-0.103,0.931,0.359,-2.441,-0.397,1.251,86.667,33682.000,1.000
-13.006,-2.245,-13.564,-97.002,-32.730,-28.552,-21.016,-13.180,-0.103,0.930,0.360,-2.472,-0.458,1.251,86.667,33683.000,1.000
-9.392,-6.180,-5.216,-58.297,-12.135,-8.086,-6.833,-8.220,-0.102,0.930,0.358,-2.502,-0.488,1.251,86.667,33684.000,1.000
-5.426,-8.320,-0.806,-21.731,3.376,5.894,3.682,-5.632,-0.101,0.929,0.358,-2.441,-0.519,1.251,86.667,33685.000,1.000
0.818,-6.087,0.972,12.978,15.341,14.893,13.439,-3.957,-0.099,0.930,0.358,-2.472,-0.488,1.251,86.667,33686.000,1.000
7.753,-1.585,1.487,45.887,24.471,20.938,22.822,-2.720,-0.098,0.931,0.360,-2.472,-0.397,1.160,86.667,33687.000,1.000
11.232,0.224,0.664,69.699,27.593,22.779,27.766,-2.932,-0.100,0.929,0.357,-2.319,-0.366,1.221,86.667,33688.000,1.000
8.523,-3.535,-1.454,76.762,22.396,19.132,25.115,-4.947,-0.099,0.931,0.356,-2.380,-0.336,1.007,86.667,33689.000,1.000
0.219,-11.374,-3.697,68.651,11.704,12.270,16.642,-7.701,-0.098,0.933,0.358,-2.167,-0.244,0.885,86.667,33690.000,1.000
-10.982,-19.142,-5.371,52.757,0.078,5.144,5.979,-10.542,-0.099,0.933,0.360,-2.197,-0.183,0.854,86.667,33691.000,1.000
-22.373,-23.323,-7.827,30.539,-12.358,-3.652,-6.305,-14.482,-0.098,0.934,0.359,-2.258,-0.092,0.671,86.667,33692.000,1.000
-31.603,-22.416,-12.739,-4.013,-28.988,-18.033,-21.599,-20.318,-0.097,0.932,0.358,-2.380,-0.092,0.671,86.667,33693.000,1.000
-35.359,-16.359,-18.832,-51.706,-49.065,-36.908,-37.375,-25.937,-0.096,0.931,0.361,-2.441,0.031,0.427,86.667,33694.000,1.000
-30.189,-6.854,-21.915,-98.729,-64.314,-51.624,-45.735,-27.131,-0.097,0.930,0.357,-2.319,0.061,0.427,86.667,33695.000,1.000
-17.048,1.834,-19.086,-124.932,-65.798,-53.103,-40.678,-21.983,-0.099,0.932,0.358,-2.350,0.153,0.366,86.667,33696.000,1.000
-3.943,4.116,-12.377,-121.349,-53.452,-40.915,-26.164,-13.951,-0.099,0.932,0.360,-2.350,0.153,0.305,86.667,33697.000,1.000
-0.420,-2.933,-6.926,-95.940,-36.077,-23.241,-13.535,-9.085,-0.098,0.935,0.357,-2.472,0.244,0.214,86.667,33698.000,1.000
-8.041,-15.210,-5.306,-61.666,-21.369,-7.827,-9.592,-9.644,-0.098,0.937,0.355,-2.563,0.305,0.122,86.667,33699.000,1.000
-17.926,-22.314,-4.939,-23.547,-8.671,4.602,-9.622,-11.629,-0.100,0.936,0.355,-2.533,0.214,0.214,86.667,33700.000,1.000
-18.680,-15.884,-1.355,19.959,7.245,17.615,-3.355,-8.957,-0.099,0.933,0.354,-2.655,0.244,0.305,86.667,33701.000,1.000
-6.736,1.677,6.730,65.738,27.107,31.986,13.562,0.579,-0.100,0.932,0.354,-2.655,0.366,0.366,86.667,33702.000,1.000
10.624,18.845,15.445,100.665,43.570,42.445,34.343,12.958,-0.102,0.929,0.355,-2.686,0.397,0.397,86.667,33703.000,1.000
21.593,25.217,18.744,110.386,47.224,41.876,46.537,20.928,-0.102,0.928,0.359,-2.716,0.427,0.366,86.667,33704.000,1.000
18.708,17.707,13.476,92.775,35.433,28.603,42.336,19.641,-0.102,0.928,0.356,-2.594,0.580,0.305,86.667,33705.000,1.000
2.618,-1.007,1.316,58.979,13.680,7.899,23.165,9.545,-0.104,0.929,0.354,-2.563,0.549,0.305,86.667,33706.000,1.000
-19.768,-24.262,-13.343,20.983,-10.741,-13.603,-3.946,-5.041,-0.103,0.931,0.354,-2.533,0.519,0.427,86.667,33707.000,1.000
-38.945,-41.900,-25.792,-17.129,-33.189,-32.246,-30.975,-18.441,-0.106,0.931,0.356,-2.625,0.580,0.488,86.667,33708.000,1.000
-46.053,-44.351,-31.732,-53.786,-49.587,-45.469,-49.345,-25.090,-0.106,0.932,0.357,-2.594,0.519,0.549,86.667,33709.000,1.000
-35.674,-28.180,-27.905,-81.230,-53.880,-49.102,-50.141,-20.986,-0.108,0.933,0.357,-2.655,0.549,0.519,86.667,33710.000,1.000
-9.350,1.450,-14.436,-89.047,-42.061,-40.491,-29.832,-6.451,-0.105,0.933,0.357,-2.563,0.519,0.427,86.667,33711.000,1.000
22.158,31.483,3.293,-75.994,-18.627,-23.560,3.233,12.165,-0.107,0.932,0.360,-2.655,0.427,0.427,86.667,33712.000,1.000
43.570,46.680,17.366,-52.147,5.128,-6.874,32.463,25.736,-0.107,0.933,0.358,-2.716,0.275,0.488,86.667,33713.000,1.000
45.385,39.578,23.019,-27.322,20.850,4.121,45.580,28.646,-0.109,0.934,0.360,-2.625,0.244,0.458,86.667,33714.000,1.000
30.124,15.626,21.110,-1.376,29.311,10.806,42.944,22.033,-0.107,0.935,0.360,-2.686,0.092,0.488,86.667,33715.000,1.000
9.241,-11.467,15.660,31.142,36.446,17.262,34.180,11.767,-0.107,0.936,0.360,-2.747,0.031,0.580,86.667,33716.000,1.000
-5.059,-27.937,10.572,68.778,45.306,24.401,28.643,4.217,-0.105,0.936,0.357,-2.808,-0.122,0.671,86.667,33717.000,1.000
-6.243,-25.248,8.325,99.350,53.288,29.070,29.600,3.290,-0.106,0.936,0.361,-2.808,-0.183,0.732,86.667,33718.000,1.000
4.772,-2.919,9.789,109.794,56.244,28.118,35.114,9.290,-0.106,0.934,0.361,-2.960,-0.336,0.732,86.667,33719.000,1.000
21.258,30.079,14.180,98.215,53.207,22.187,41.250,18.906,-0.105,0.934,0.361,-2.899,-0.366,0.793,86.667,33720.000,1.000
33.185,56.955,18.596,73.312,45.365,14.217,42.862,26.020,-0.104,0.937,0.362,-2.991,-0.397,0.824,86.667,33721.000,1.000
30.796,59.753,18.123,42.585,31.634,4.736,33.331,24.037,-0.105,0.935,0.360,-3.021,-0.427,0.977,86.667,33722.000,1.000
10.949,31.004,9.066,6.032,9.308,-8.549,8.766,10.385,-0.105,0.934,0.359,-3.143,-0.458,1.038,86.667,33723.000,1.000
-17.923,-17.657,-6.267,-36.294,-19.186,-25.219,-25.004,-9.727,-0.107,0.933,0.362,-3.265,-0.427,1.099,86.667,33724.000,1.000
-39.435,-60.974,-19.328,-74.603,-42.967,-38.388,-52.347,-25.368,-0.108,0.930,0.362,-3.326,-0.488,1.099,86.667,33725.000,1.000
-41.058,-77.289,-22.003,-93.681,-50.106,-39.862,-59.161,-28.176,-0.108,0.928,0.360,-3.265,-0.580,1.129,86.667,33726.000,1.000
-23.696,-62.030,-13.737,-87.755,-38.768,-29.057,-45.335,-19.180,-0.106,0.927,0.363,-3.113,-0.488,1.068,86.667,33727.000,1.000
0.868,-27.733,-1.058,-65.431,-18.114,-13.371,-23.404,-6.423,-0.107,0.930,0.360,-2.930,-0.610,1.038,86.667,33728.000,1.000
21.460,7.022,9.165,-37.995,1.965,0.412,-4.777,3.293,-0.104,0.931,0.360,-2.991,-0.671,1.099,86.667,33729.000,1.000
35.286,30.309,14.850,-7.755,19.069,11.955,9.764,9.156,-0.105,0.932,0.358,-2.991,-0.732,1.129,86.667,33730.000,1.000
44.933,40.109,17.895,28.860,35.692,24.285,25.457,14.053,-0.104,0.931,0.359,-2.991,-0.702,1.129,86.667,33731.000,1.000
51.096,39.028,20.244,69.298,51.406,37.288,43.099,19.563,-0.102,0.932,0.358,-2.991,-0.671,1.129,86.667,33732.000,1.000
51.449,31.171,21.998,100.946,60.900,46.283,56.544,24.281,-0.101,0.932,0.359,-3.052,-0.702,1.038,86.667,33733.000,1.000
44.531,21.915,22.274,111.106,59.449,46.802,58.926,25.771,-0.103,0.932,0.359,-3.174,-0.732,1.007,86.667,33734.000,1.000
31.356,15.382,20.276,98.583,47.807,39.043,48.463,22.494,-0.103,0.930,0.362,-3.113,-0.641,1.068,86.667,33735.000,1.000
13.793,11.084,15.509,72.874,30.742,26.901,28.616,14.272,-0.102,0.930,0.364,-2.960,-0.580,1.190,86.667,33736.000,1.000
-7.343,3.588,7.231,42.482,11.393,13.147,3.628,1.635,-0.102,0.931,0.361,-2.930,-0.580,1.068,86.667,33737.000,1.000
-30.960,-12.219,-5.162,7.500,-10.830,-2.862,-24.208,-14.145,-0.100,0.932,0.363,-2.869,-0.641,1.190,86.667,33738.000,1.000
-51.154,-32.712,-19.497,-33.725,-34.911,-21.165,-50.814,-29.016,-0.098,0.933,0.362,-2.808,-0.549,1.160,86.667,33739.000,1.000
-57.381,-44.733,-29.642,-73.900,-53.330,-36.594,-66.892,-35.960,-0.096,0.935,0.366,-2.960,-0.458,1.343,86.667,33740.000,1.000
-43.466,-37.551,-29.774,-98.938,-56.905,-41.731,-63.601,-30.142,-0.097,0.936,0.362,-2.899,-0.305,1.404,86.667,33741.000,1.000
-15.831,-14.804,-20.207,-101.458,-44.592,-34.713,-42.350,-14.408,-0.100,0.937,0.360,-2.930,-0.244,1.770,86.667,33742.000,1.000
10.171,8.809,-7.588,-87.647,-25.489,-21.667,-16.052,1.849,-0.104,0.935,0.361,-3.082,-0.122,2.106,86.667,33743.000,1.000
22.950,21.992,1.326,-68.027,-9.680,-10.054,1.610,10.249,-0.108,0.933,0.360,-3.235,-0.122,2.319,86.667,33744.000,1.000
23.183,25.287,5.834,-43.957,1.774,-0.499,8.490,10.702,-0.112,0.931,0.362,-3.174,-0.183,2.625,86.667,33745.000,1.000
19.334,25.466,9.882,-8.944,14.899,11.844,13.171,9.922,-0.113,0.929,0.361,-3.204,-0.336,2.655,86.667,33746.000,1.000
16.828,25.647,15.083,36.163,31.342,27.703,21.841,12.246,-0.109,0.926,0.359,-3.021,-0.397,2.472,86.667,33747.000,1.000
14.999,24.087,18.805,76.629,44.173,40.313,31.427,15.728,-0.106,0.927,0.361,-2.869,-0.397,2.380,86.667,33748.000,1.000
12.023,19.298,18.821,96.270,46.169,43.094,35.940,17.128,-0.105,0.927,0.359,-2.716,-0.397,2.258,86.667,33749.000,1.000
8.001,12.120,16.020,92.241,37.701,36.685,33.593,16.022,-0.103,0.927,0.357,-2.808,-0.427,2.136,86.667,33750.000,1.000
3.768,4.260,12.207,73.574,24.451,26.297,26.282,13.713,-0.105,0.926,0.359,-2.594,-0.427,2.197,86.667,33751.000,1.000
-1.987,-4.644,6.528,46.713,8.936,13.790,14.121,9.952,-0.101,0.926,0.357,-2.472,-0.580,2.106,86.667,33752.000,1.000
-12.999,-17.926,-4.491,8.512,-12.408,-4.328,-6.985,1.741,-0.100,0.928,0.358,-2.441,-0.458,1.984,86.667,33753.000,1.000
-29.378,-35.396,-21.198,-42.695,-40.979,-29.087,-38.327,-12.398,-0.096,0.928,0.357,-2.319,-0.458,1.801,86.667,33754.000,1.000
-42.095,-46.873,-36.180,-93.741,-67.459,-51.911,-69.295,-27.107,-0.094,0.928,0.362,-2.289,-0.336,1.587,86.667,33755.000,1.000
-38.826,-38.909,-38.932,-122.002,-76.836,-59.555,-81.565,-32.715,-0.093,0.928,0.358,-2.136,-0.244,1.495,86.667,33756.000,1.000
-16.747,-9.273,-25.829,-115.328,-62.685,-46.546,-65.617,-24.359,-0.093,0.929,0.357,-2.075,-0.061,1.404,86.667,33757.000,1.000
13.820,28.806,-3.540,-82.300,-33.145,-20.230,-29.727,-6.485,-0.093,0.932,0.359,-1.984,0.092,1.251,86.667,33758.000,1.000
39.887,57.557,18.041,-40.506,-1.430,7.567,9.868,12.660,-0.092,0.931,0.357,-2.075,0.183,1.099,86.667,33759.000,1.000
55.856,66.935,33.664,1.022,25.897,30.973,43.081,28.059,-0.092,0.930,0.359,-2.197,0.275,0.946,86.667,33760.000,1.000
60.824,56.406,41.813,42.435,47.812,49.234,65.732,36.952,-0.095,0.933,0.362,-2.136,0.488,0.854,86.667,33761.000,1.000
53.132,32.033,40.645,80.295,60.978,59.593,72.312,35.670,-0.095,0.935,0.357,-2.075,0.702,0.763,86.667,33762.000,1.000
34.395,5.585,30.095,103.884,60.610,57.904,59.374,23.518,-0.095,0.933,0.358,-2.197,0.916,0.671,86.667,33763.000,1.000
