EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-15.612,-13.389,2.350,-9.824,-2.270,-1.240,-7.881,-4.343,-0.020,0.999,-0.118,-3.967,1.495,1.129,73.333,32700.000,1.000
-17.638,-16.116,0.962,-9.522,-1.660,-3.097,-10.218,-4.861,-0.020,0.999,-0.118,-3.876,1.495,1.038,73.333,32701.000,1.000
-18.976,-18.202,-0.651,-9.083,-1.521,-5.676,-13.083,-5.838,-0.022,0.997,-0.119,-3.693,1.465,0.977,73.333,32702.000,1.000
-18.582,-18.181,-1.969,-8.590,-1.568,-7.979,-14.643,-7.269,-0.022,0.998,-0.120,-3.448,1.434,0.824,73.333,32703.000,1.000
-16.439,-15.771,-2.595,-8.032,-1.421,-9.344,-13.896,-9.055,-0.023,1.000,-0.119,-3.265,1.373,0.763,73.333,32704.000,1.000
-13.734,-12.258,-2.348,-7.323,-0.808,-9.828,-11.631,-10.834,-0.022,1.002,-0.118,-3.174,1.373,0.580,73.333,32705.000,1.000
-11.793,-9.262,-1.586,-6.569,0.044,-9.780,-9.187,-12.057,-0.020,1.002,-0.119,-3.113,1.373,0.580,73.333,32706.000,1.000
-10.843,-7.306,-1.254,-6.073,0.488,-9.137,-6.691,-12.251,-0.018,1.001,-0.116,-3.021,1.404,0.458,73.333,32707.000,1.000
-10.024,-5.814,-2.206,-6.038,0.062,-7.424,-3.187,-11.288,-0.018,1.004,-0.116,-2.930,1.434,0.366,73.333,32708.000,1.000
-8.772,-4.464,-4.437,-6.481,-1.152,-4.716,1.343,-9.519,-0.017,1.006,-0.117,-2.899,1.465,0.488,73.333,32709.000,1.000
-7.779,-3.919,-7.074,-7.317,-2.658,-2.169,4.902,-7.558,-0.016,1.008,-0.116,-2.747,1.495,0.427,73.333,32710.000,1.000
-8.244,-4.879,-9.185,-8.402,-3.959,-1.168,5.143,-5.977,-0.017,1.009,-0.116,-2.686,1.404,0.671,73.333,32711.000,1.000
-10.511,-6.913,-10.488,-9.611,-4.928,-2.127,1.714,-5.330,-0.016,1.010,-0.119,-2.716,1.495,0.610,73.333,32712.000,1.000
-13.719,-8.665,-10.971,-10.741,-5.571,-4.228,-3.410,-5.888,-0.016,1.010,-0.121,-2.625,1.556,0.732,73.333,32713.000,1.000
-16.696,-9.205,-10.198,-11.357,-5.504,-6.066,-7.852,-7.097,-0.018,1.013,-0.120,-2.716,1.373,0.916,73.333,32714.000,1.000
-18.976,-8.930,-7.679,-11.082,-4.195,-6.520,-10.795,-7.801,-0.018,1.012,-0.120,-2.563,1.495,0.793,73.333,32715.000,1.000
-20.751,-8.851,-3.896,-10.038,-1.722,-5.207,-12.762,-7.099,-0.018,1.013,-0.118,-2.716,1.465,0.977,73.333,32716.000,1.000
-22.086,-9.311,-0.508,-8.808,1.032,-2.450,-13.941,-4.927,-0.020,1.013,-0.118,-2.777,1.556,1.129,73.333,32717.000,1.000
-22.619,-9.820,0.764,-7.956,3.001,0.914,-13.712,-2.086,-0.022,1.014,-0.117,-2.686,1.465,1.160,73.333,32718.000,1.000
-21.998,-9.870,-0.448,-7.561,3.707,3.900,-11.773,0.336,-0.022,1.012,-0.118,-2.686,1.404,1.190,73.333,32719.000,1.000
-20.302,-9.455,-2.933,-7.249,3.377,5.913,-8.881,1.753,-0.024,1.014,-0.121,-2.594,1.343,1.160,73.333,32720.000,1.000
-17.950,-8.739,-5.114,-6.769,2.372,7.081,-6.137,2.346,-0.026,1.016,-0.120,-2.716,1.038,1.068,73.333,32721.000,1.000
-15.238,-7.436,-6.149,-6.317,0.842,8.247,-3.702,2.757,-0.027,1.016,-0.121,-2.625,0.977,1.068,73.333,32722.000,1.000
-12.276,-5.052,-5.926,-6.231,-1.072,10.415,-0.829,3.533,-0.028,1.014,-0.123,-2.716,0.885,1.099,73.333,32723.000,1.000
-9.704,-2.148,-4.789,-6.777,-3.212,13.456,2.335,4.432,-0.030,1.015,-0.121,-2.869,0.824,1.099,73.333,32724.000,1.000
-8.780,-0.554,-3.456,-8.063,-5.595,15.590,3.860,4.386,-0.030,1.014,-0.121,-2.686,0.610,0.977,73.333,32725.000,1.000
-10.065,-1.461,-2.676,-9.733,-8.182,14.997,2.090,2.669,-0.032,1.012,-0.120,-2.808,0.458,0.977,73.333,32726.000,1.000
-12.409,-3.736,-2.612,-10.841,-10.431,11.921,-1.862,0.037,-0.029,1.013,-0.124,-2.869,0.214,1.038,73.333,32727.000,1.000
-13.831,-4.816,-2.545,-10.325,-11.301,8.616,-4.816,-1.612,-0.028,1.013,-0.121,-2.777,0.031,0.977,73.333,32728.000,1.000
-13.473,-3.341,-1.437,-7.794,-9.976,7.123,-4.873,-0.842,-0.028,1.013,-0.120,-2.747,-0.122,0.977,73.333,32729.000,1.000
-12.339,-0.517,0.991,-3.969,-6.727,7.510,-3.307,2.101,-0.027,1.011,-0.122,-2.899,-0.305,1.038,73.333,32730.000,1.000
-11.873,1.405,3.825,-0.280,-2.914,8.455,-2.711,5.731,-0.027,1.009,-0.122,-2.960,-0.427,1.129,73.333,32731.000,1.000
-12.197,1.510,5.508,2.007,-0.147,8.911,-3.919,8.631,-0.024,1.010,-0.123,-2.838,-0.488,1.251,73.333,32732.000,1.000
-12.160,0.590,4.936,2.417,0.660,8.647,-5.497,10.122,-0.024,1.010,-0.122,-2.808,-0.641,1.373,73.333,32733.000,1.000
-10.780,-0.352,2.377,1.468,-0.222,7.570,-5.852,10.090,-0.028,1.010,-0.121,-2.777,-0.793,1.373,73.333,32734.000,1.000
-8.217,-1.148,-0.763,0.322,-1.669,5.357,-4.934,8.639,-0.028,1.013,-0.124,-2.716,-0.977,1.526,73.333,32735.000,1.000
-5.254,-1.796,-3.082,0.016,-2.602,2.195,-3.476,6.112,-0.028,1.014,-0.122,-2.777,-0.946,1.587,73.333,32736.000,1.000
-2.091,-1.276,-3.741,1.001,-2.420,-0.422,-1.114,3.535,-0.028,1.015,-0.121,-2.777,-1.099,1.709,73.333,32737.000,1.000
1.720,1.959,-2.335,3.166,-0.939,-0.535,3.515,2.491,-0.027,1.015,-0.125,-2.655,-1.221,1.801,73.333,32738.000,1.000
5.899,7.846,0.889,5.751,1.394,2.153,10.295,3.693,-0.024,1.015,-0.122,-2.625,-1.282,1.984,73.333,32739.000,1.000
8.809,13.870,4.846,7.492,3.429,5.499,16.314,5.935,-0.024,1.015,-0.125,-2.563,-1.404,2.106,73.333,32740.000,1.000
8.851,17.071,8.139,7.437,4.011,6.834,18.162,7.125,-0.024,1.013,-0.124,-2.533,-1.434,2.228,73.333,32741.000,1.000
6.093,16.475,9.702,5.571,2.720,5.310,15.156,6.136,-0.025,1.012,-0.125,-2.594,-1.434,2.258,73.333,32742.000,1.000
2.030,13.052,9.092,2.595,-0.069,1.968,9.442,3.365,-0.023,1.011,-0.126,-2.594,-1.617,2.289,73.333,32743.000,1.000
-1.966,8.063,6.645,-0.542,-3.463,-1.884,3.360,0.090,-0.025,1.013,-0.127,-2.594,-1.678,2.319,73.333,32744.000,1.000
-5.367,2.402,3.520,-2.875,-6.346,-5.513,-2.178,-2.266,-0.021,1.011,-0.125,-2.411,-1.770,2.350,73.333,32745.000,1.000
-7.838,-2.724,1.215,-3.677,-7.791,-8.186,-6.812,-2.674,-0.022,1.010,-0.122,-2.350,-1.892,2.441,73.333,32746.000,1.000
-8.671,-5.527,0.674,-2.824,-7.430,-8.786,-9.408,-0.915,-0.020,1.011,-0.121,-2.411,-1.953,2.502,73.333,32747.000,1.000
-7.567,-4.900,1.685,-1.053,-5.680,-6.799,-8.835,2.115,-0.019,1.010,-0.125,-2.350,-1.892,2.502,73.333,32748.000,1.000
-5.711,-1.920,3.049,0.225,-3.684,-3.597,-6.045,4.472,-0.018,1.009,-0.123,-2.350,-1.892,2.594,73.333,32749.000,1.000
-4.994,0.819,3.459,-0.045,-2.566,-1.673,-3.897,4.325,-0.016,1.008,-0.125,-2.350,-1.923,2.594,73.333,32750.000,1.000
-6.053,1.615,2.230,-1.615,-2.665,-2.295,-4.293,1.451,-0.014,1.008,-0.127,-2.319,-1.892,2.686,73.333,32751.000,1.000
-7.577,1.005,-0.527,-3.265,-3.596,-4.455,-6.188,-2.631,-0.010,1.008,-0.127,-2.228,-1.740,2.502,73.333,32752.000,1.000
-7.505,0.833,-3.845,-3.818,-4.588,-6.041,-6.733,-5.792,-0.009,1.007,-0.127,-2.258,-1.770,2.502,73.333,32753.000,1.000
-4.858,2.154,-6.154,-2.815,-4.733,-5.690,-4.288,-6.570,-0.006,1.010,-0.126,-2.228,-1.556,2.533,73.333,32754.000,1.000
-0.588,4.309,-6.082,-0.584,-3.384,-3.703,-0.120,-4.854,-0.006,1.010,-0.124,-2.106,-1.404,2.563,73.333,32755.000,1.000
3.429,6.142,-3.399,2.134,-0.579,-1.425,3.102,-1.739,-0.004,1.011,-0.123,-2.258,-1.160,2.625,73.333,32756.000,1.000
5.976,7.403,0.606,4.538,2.811,0.024,3.944,1.089,-0.003,1.010,-0.125,-2.319,-1.007,2.808,73.333,32757.000,1.000
6.840,8.410,3.927,5.943,5.509,0.386,2.774,2.137,-0.003,1.010,-0.121,-2.441,-0.793,2.808,73.333,32758.000,1.000
6.142,8.885,5.321,6.082,6.733,-0.078,0.297,0.885,-0.003,1.011,-0.121,-2.380,-0.610,2.716,73.333,32759.000,1.000
4.073,7.932,5.025,5.401,6.731,-1.094,-3.368,-1.945,-0.002,1.014,-0.126,-2.350,-0.458,2.686,73.333,32760.000,1.000
1.329,5.249,4.146,4.862,6.405,-2.375,-7.895,-4.933,-0.003,1.013,-0.126,-2.380,-0.214,2.686,73.333,32761.000,1.000
-0.680,2.035,3.580,5.285,6.508,-3.344,-11.699,-6.677,-0.004,1.012,-0.126,-2.411,-0.092,2.594,73.333,32762.000,1.000
-0.484,0.454,3.657,6.893,7.348,-3.137,-12.478,-6.238,-0.004,1.012,-0.128,-2.502,0.000,2.594,73.333,32763.000,1.000
2.332,1.954,4.485,9.325,8.971,-1.181,-9.250,-3.485,-0.005,1.011,-0.127,-2.594,0.244,2.441,73.333,32764.000,1.000
6.424,5.818,5.874,11.591,10.982,1.922,-3.793,0.567,-0.005,1.008,-0.125,-2.655,0.397,2.319,73.333,32765.000,1.000
9.360,9.572,6.891,12.125,12.214,4.515,0.544,3.936,-0.006,1.008,-0.126,-2.594,0.458,2.014,73.333,32766.000,1.000
9.611,11.237,6.398,9.780,11.418,5.399,1.848,4.877,-0.008,1.007,-0.125,-2.563,0.610,1.892,73.333,32767.000,1.000
7.766,10.809,4.282,5.013,8.524,4.858,0.949,3.174,-0.009,1.009,-0.126,-2.655,0.610,1.709,73.333,32768.000,1.000
5.634,9.415,1.703,-0.132,4.957,4.010,-0.332,0.183,-0.009,1.009,-0.124,-2.594,0.732,1.526,73.333,32769.000,1.000
4.634,7.905,0.145,-3.223,2.757,3.732,-1.179,-2.138,-0.009,1.009,-0.125,-2.533,0.793,1.312,73.333,32770.000,1.000
5.185,6.714,0.451,-2.854,3.259,4.309,-1.636,-2.348,-0.008,1.010,-0.126,-2.563,0.885,1.099,73.333,32771.000,1.000
7.037,6.379,2.492,0.571,6.247,5.588,-1.444,-0.291,-0.007,1.011,-0.125,-2.686,1.068,1.038,73.333,32772.000,1.000
9.493,7.208,5.295,5.115,10.159,7.021,-0.105,2.875,-0.006,1.011,-0.125,-2.563,0.977,0.977,73.333,32773.000,1.000
11.232,8.285,7.468,8.392,13.065,7.537,1.785,5.326,-0.006,1.011,-0.123,-2.563,1.129,0.854,73.333,32774.000,1.000
10.649,7.629,7.906,8.785,13.684,5.954,2.235,5.581,-0.004,1.012,-0.124,-2.655,1.251,0.885,73.333,32775.000,1.000
7.046,4.006,6.244,6.085,11.836,2.089,-0.244,3.379,-0.004,1.011,-0.122,-2.716,1.160,0.977,73.333,32776.000,1.000
1.315,-1.722,2.726,1.158,8.119,-2.803,-4.797,-0.306,-0.005,1.011,-0.124,-2.716,1.282,0.885,73.333,32777.000,1.000
-4.777,-7.370,-2.056,-4.761,3.362,-7.090,-8.940,-4.105,-0.007,1.010,-0.125,-2.716,1.465,0.854,73.333,32778.000,1.000
-9.804,-11.265,-7.193,-10.437,-1.577,-10.076,-10.956,-7.185,-0.007,1.009,-0.126,-2.655,1.465,0.916,73.333,32779.000,1.000
-13.109,-13.046,-11.541,-14.742,-5.820,-12.118,-11.043,-9.565,-0.008,1.010,-0.126,-2.747,1.587,0.977,73.333,32780.000,1.000
-14.261,-12.874,-13.951,-16.787,-8.472,-13.424,-10.056,-11.450,-0.008,1.010,-0.123,-2.777,1.495,1.068,73.333,32781.000,1.000
-12.669,-10.562,-13.605,-16.188,-8.784,-13.117,-7.755,-12.327,-0.008,1.009,-0.123,-2.747,1.556,1.099,73.333,32782.000,1.000
-8.456,-6.188,-10.506,-13.481,-6.714,-10.182,-3.290,-11.269,-0.008,1.009,-0.125,-2.808,1.465,1.038,73.333,32783.000,1.000
-3.492,-1.164,-5.757,-10.185,-3.362,-5.278,2.599,-8.258,-0.009,1.009,-0.126,-2.838,1.556,1.068,73.333,32784.000,1.000
-0.604,2.238,-1.105,-7.966,-0.449,-0.762,7.132,-4.600,-0.011,1.009,-0.123,-2.716,1.587,0.946,73.333,32785.000,1.000
-1.250,2.821,2.081,-7.455,0.916,1.467,8.086,-1.724,-0.014,1.010,-0.121,-2.777,1.556,0.977,73.333,32786.000,1.000
-4.251,1.556,3.491,-7.951,0.861,1.568,6.126,-0.051,-0.016,1.010,-0.122,-2.655,1.495,0.916,73.333,32787.000,1.000
-7.218,0.217,3.451,-8.403,0.144,0.863,3.586,0.700,-0.012,1.010,-0.123,-2.625,1.465,0.854,73.333,32788.000,1.000
-8.924,-0.751,2.216,-8.458,-0.729,0.015,1.414,0.665,-0.013,1.012,-0.122,-2.838,1.495,0.916,73.333,32789.000,1.000
-9.811,-2.253,0.216,-8.290,-1.504,-1.212,-1.467,-0.121,-0.013,1.014,-0.122,-2.686,1.373,0.916,73.333,32790.000,1.000
-10.480,-4.614,-1.422,-7.777,-1.672,-2.632,-5.699,-0.959,-0.011,1.014,-0.124,-2.716,1.312,0.793,73.333,32791.000,1.000
-10.515,-6.449,-1.454,-6.540,-0.643,-2.939,-9.546,-0.549,-0.010,1.014,-0.127,-2.930,1.312,0.732,73.333,32792.000,1.000
-9.171,-5.960,0.280,-4.799,1.449,-1.034,-10.324,1.611,-0.010,1.013,-0.125,-3.113,1.343,0.641,73.333,32793.000,1.000
-6.696,-3.037,2.732,-3.520,3.611,2.275,-7.413,4.302,-0.010,1.013,-0.121,-3.113,1.190,0.671,73.333,32794.000,1.000
-4.281,0.574,4.665,-3.504,4.820,4.783,-2.896,5.639,-0.012,1.009,-0.125,-3.052,1.190,0.641,73.333,32795.000,1.000
-2.761,3.160,5.485,-4.742,4.723,5.107,0.854,4.856,-0.012,1.008,-0.124,-3.021,1.190,0.610,73.333,32796.000,1.000
-1.721,4.598,5.387,-6.591,3.628,3.995,3.512,2.857,-0.012,1.009,-0.123,-2.991,1.190,0.549,73.333,32797.000,1.000
-0.046,5.906,5.109,-8.277,2.100,3.413,6.330,1.229,-0.011,1.010,-0.124,-2.960,1.068,0.488,73.333,32798.000,1.000
2.524,7.464,5.133,-9.451,0.402,4.410,9.714,0.680,-0.011,1.011,-0.125,-2.991,1.099,0.519,73.333,32799.000,1.000
4.675,8.136,4.986,-10.374,-1.700,6.114,12.076,0.532,-0.011,1.013,-0.123,-2.869,1.007,0.427,73.333,32800.000,1.000
4.949,6.675,3.863,-11.339,-4.367,7.046,11.679,-0.154,-0.012,1.010,-0.121,-3.052,0.916,0.427,73.333,32801.000,1.000
3.642,3.645,1.784,-12.081,-7.060,6.878,9.070,-1.368,-0.013,1.010,-0.123,-3.021,0.824,0.397,73.333,32802.000,1.000
2.566,1.045,-0.390,-12.018,-8.752,6.242,6.572,-2.385,-0.015,1.009,-0.124,-3.021,0.702,0.397,73.333,32803.000,1.000
2.972,-0.004,-1.871,-10.947,-8.717,5.221,5.385,-2.871,-0.014,1.008,-0.121,-2.930,0.671,0.275,73.333,32804.000,1.000
4.418,-0.354,-2.493,-9.188,-7.028,3.019,4.355,-3.216,-0.015,1.009,-0.122,-2.960,0.519,0.214,73.333,32805.000,1.000
5.783,-1.296,-2.592,-7.153,-4.435,-0.629,2.055,-3.777,-0.015,1.008,-0.121,-3.021,0.519,0.244,73.333,32806.000,1.000
6.684,-2.589,-2.610,-5.103,-1.926,-4.389,-0.730,-4.279,-0.015,1.010,-0.121,-2.930,0.397,0.183,73.333,32807.000,1.000
7.481,-2.702,-2.719,-3.269,-0.276,-6.257,-1.520,-4.140,-0.015,1.010,-0.120,-2.838,0.366,0.183,73.333,32808.000,1.000
8.200,-0.921,-2.792,-1.942,0.239,-5.412,0.999,-3.065,-0.014,1.010,-0.123,-2.777,0.366,0.061,73.333,32809.000,1.000
8.086,1.600,-2.742,-1.436,-0.254,-2.746,5.526,-1.165,-0.013,1.009,-0.122,-2.686,0.244,0.153,73.333,32810.000,1.000
6.457,3.147,-2.723,-2.050,-1.593,0.222,9.722,1.126,-0.013,1.010,-0.119,-2.838,0.183,0.244,73.333,32811.000,1.000
3.778,3.263,-2.964,-3.926,-3.776,2.508,12.527,3.090,-0.012,1.009,-0.123,-2.838,0.214,0.275,73.333,32812.000,1.000
1.480,2.792,-3.688,-6.816,-6.811,3.821,14.468,4.017,-0.012,1.011,-0.120,-2.899,0.153,0.336,73.333,32813.000,1.000
0.469,2.262,-5.177,-10.107,-10.522,3.941,15.904,3.560,-0.014,1.012,-0.119,-2.899,0.214,0.366,73.333,32814.000,1.000
0.296,1.054,-7.408,-12.932,-14.312,2.602,16.006,1.889,-0.014,1.013,-0.121,-2.930,0.183,0.397,73.333,32815.000,1.000
0.139,-1.331,-9.577,-14.273,-17.068,0.193,14.110,-0.181,-0.014,1.016,-0.120,-2.869,0.122,0.305,73.333,32816.000,1.000
-0.071,-4.001,-10.369,-13.440,-17.695,-1.914,11.336,-1.432,-0.015,1.015,-0.121,-2.899,0.092,0.214,73.333,32817.000,1.000
0.081,-5.419,-8.772,-10.610,-15.841,-2.209,9.902,-0.941,-0.014,1.017,-0.120,-3.113,0.000,0.275,73.333,32818.000,1.000
0.416,-5.292,-4.864,-6.837,-12.169,-0.433,10.614,1.247,-0.014,1.017,-0.119,-3.143,-0.031,0.305,73.333,32819.000,1.000
-0.159,-5.110,-0.046,-3.604,-8.113,1.980,11.571,4.038,-0.014,1.018,-0.119,-3.326,-0.031,0.336,73.333,32820.000,1.000
-2.411,-6.326,3.961,-1.980,-5.030,3.358,10.293,6.264,-0.013,1.016,-0.116,-3.418,-0.122,0.366,73.333,32821.000,1.000
-5.480,-8.407,6.459,-1.959,-3.324,3.584,6.865,7.773,-0.014,1.016,-0.120,-3.387,-0.183,0.275,73.333,32822.000,1.000
-7.580,-9.470,7.833,-2.771,-2.590,3.827,3.837,9.177,-0.014,1.014,-0.117,-3.479,-0.153,0.244,73.333,32823.000,1.000
-7.859,-8.555,8.670,-3.625,-2.329,4.846,3.189,10.759,-0.014,1.012,-0.120,-3.510,-0.275,0.183,73.333,32824.000,1.000
-6.943,-6.390,9.271,-3.991,-2.227,6.275,4.593,12.054,-0.016,1.011,-0.120,-3.632,-0.305,0.214,73.333,32825.000,1.000
-5.885,-4.101,9.620,-3.691,-2.172,7.341,6.675,12.305,-0.014,1.011,-0.118,-3.540,-0.275,0.153,73.333,32826.000,1.000
-5.106,-1.921,9.519,-3.023,-2.371,7.760,8.945,11.128,-0.016,1.011,-0.120,-3.387,-0.366,0.183,73.333,32827.000,1.000
-4.269,0.712,8.983,-2.422,-3.116,7.939,11.988,8.951,-0.017,1.011,-0.125,-3.418,-0.427,0.092,73.333,32828.000,1.000
-3.036,3.982,8.493,-1.961,-4.300,8.429,15.896,6.834,-0.017,1.012,-0.125,-3.418,-0.580,0.122,73.333,32829.000,1.000
-1.893,6.757,8.504,-1.511,-5.521,9.084,18.956,5.570,-0.017,1.014,-0.122,-3.479,-0.519,0.000,73.333,32830.000,1.000
-1.659,7.462,8.982,-1.058,-6.518,9.158,18.816,5.115,-0.016,1.014,-0.124,-3.418,-0.519,0.061,73.333,32831.000,1.000
-2.125,5.999,9.687,-0.561,-7.228,8.363,15.163,5.017,-0.017,1.013,-0.123,-3.448,-0.519,0.122,73.333,32832.000,1.000
-1.996,3.968,10.570,0.224,-7.570,7.227,10.307,5.073,-0.016,1.011,-0.121,-3.387,-0.610,0.092,73.333,32833.000,1.000
-0.322,2.898,11.823,1.693,-7.273,6.437,6.892,5.580,-0.016,1.009,-0.122,-3.387,-0.671,0.092,73.333,32834.000,1.000
2.529,2.865,13.580,4.133,-6.018,6.290,5.679,7.037,-0.012,1.010,-0.123,-3.296,-0.702,0.153,73.333,32835.000,1.000
5.341,2.946,15.429,7.296,-4.000,6.610,5.680,9.402,-0.013,1.010,-0.119,-3.082,-0.732,0.153,73.333,32836.000,1.000
7.307,2.684,16.379,10.266,-2.197,7.005,5.956,11.800,-0.013,1.008,-0.120,-3.143,-0.641,0.244,73.333,32837.000,1.000
8.442,2.347,15.370,11.810,-1.955,7.011,6.410,13.009,-0.012,1.009,-0.123,-3.082,-0.519,0.336,73.333,32838.000,1.000
8.807,1.772,11.886,10.949,-4.175,5.945,6.722,12.116,-0.011,1.008,-0.123,-3.113,-0.580,0.336,73.333,32839.000,1.000
8.058,0.115,6.504,7.566,-8.581,3.364,5.797,9.222,-0.012,1.008,-0.118,-3.113,-0.549,0.458,73.333,32840.000,1.000
6.106,-2.827,0.850,2.624,-13.762,0.024,3.173,5.757,-0.013,1.007,-0.118,-2.930,-0.488,0.458,73.333,32841.000,1.000
3.863,-5.701,-3.337,-2.203,-18.039,-2.152,0.421,3.686,-0.014,1.007,-0.121,-3.021,-0.488,0.519,73.333,32842.000,1.000
2.852,-6.500,-5.143,-5.259,-20.368,-1.602,0.144,4.121,-0.017,1.008,-0.121,-3.052,-0.397,0.519,73.333,32843.000,1.000
3.873,-4.549,-4.763,-5.662,-20.657,1.342,3.245,6.571,-0.017,1.010,-0.119,-2.930,-0.488,0.488,73.333,32844.000,1.000
6.394,-1.184,-3.059,-3.566,-19.417,4.687,7.841,9.500,-0.015,1.012,-0.117,-2.808,-0.488,0.397,73.333,32845.000,1.000
9.379,1.833,-0.827,0.205,-17.198,6.612,11.193,11.508,-0.016,1.012,-0.116,-2.960,-0.549,0.366,73.333,32846.000,1.000
12.209,4.042,1.479,4.540,-14.422,6.879,12.186,12.024,-0.015,1.013,-0.118,-2.869,-0.671,0.397,73.333,32847.000,1.000
14.595,6.049,3.539,8.254,-11.466,6.496,11.586,11.280,-0.013,1.012,-0.119,-2.991,-0.732,0.397,73.333,32848.000,1.000
16.046,8.051,5.100,10.493,-8.563,6.306,10.291,9.965,-0.014,1.013,-0.121,-2.899,-0.702,0.397,73.333,32849.000,1.000
15.937,9.261,6.121,11.100,-5.794,6.119,8.045,8.611,-0.014,1.014,-0.119,-3.052,-0.702,0.397,73.333,32850.000,1.000
14.262,8.984,6.675,10.584,-3.330,5.222,4.317,7.148,-0.014,1.014,-0.117,-3.174,-0.702,0.305,73.333,32851.000,1.000
12.092,7.855,6.680,9.739,-1.509,3.385,-0.027,5.227,-0.014,1.015,-0.120,-3.174,-0.732,0.244,73.333,32852.000,1.000
10.817,7.272,5.790,9.077,-0.709,1.064,-2.919,2.792,-0.014,1.015,-0.120,-3.235,-0.610,0.183,73.333,32853.000,1.000
10.688,7.493,3.581,8.402,-1.295,-1.318,-3.390,-0.018,-0.016,1.015,-0.118,-3.174,-0.610,0.153,73.333,32854.000,1.000
10.490,7.082,0.004,7.059,-3.437,-3.855,-2.922,-3.248,-0.016,1.012,-0.116,-3.326,-0.641,0.275,73.333,32855.000,1.000
9.091,4.886,-4.262,4.756,-6.679,-6.605,-3.567,-6.844,-0.014,1.011,-0.115,-3.357,-0.641,0.336,73.333,32856.000,1.000
7.041,1.975,-8.012,2.071,-9.798,-8.812,-5.072,-10.032,-0.016,1.009,-0.118,-3.235,-0.641,0.244,73.333,32857.000,1.000
6.132,0.841,-10.179,0.138,-11.387,-9.355,-4.970,-11.549,-0.014,1.007,-0.118,-3.357,-0.641,0.336,73.333,32858.000,1.000
7.445,2.742,-10.364,-0.135,-10.739,-8.167,-1.688,-10.802,-0.014,1.007,-0.120,-3.265,-0.610,0.458,73.333,32859.000,1.000
10.203,6.349,-8.873,1.360,-8.267,-6.786,3.267,-8.713,-0.015,1.006,-0.121,-3.204,-0.549,0.427,73.333,32860.000,1.000
12.617,9.067,-6.508,3.892,-5.209,-7.051,6.728,-7.180,-0.013,1.006,-0.120,-3.082,-0.519,0.427,73.333,32861.000,1.000
13.589,9.421,-4.290,6.418,-2.840,-9.243,7.100,-7.441,-0.014,1.006,-0.118,-3.113,-0.549,0.336,73.333,32862.000,1.000
13.273,7.871,-2.991,8.272,-1.688,-11.896,5.510,-8.955,-0.018,1.009,-0.117,-3.143,-0.549,0.366,73.333,32863.000,1.000
12.186,5.494,-2.698,9.511,-1.328,-13.403,3.808,-9.971,-0.019,1.012,-0.117,-3.052,-0.580,0.336,73.333,32864.000,1.000
10.418,2.623,-2.896,10.621,-0.915,-13.381,2.371,-9.114,-0.020,1.013,-0.118,-2.838,-0.610,0.275,73.333,32865.000,1.000
7.847,-0.855,-3.160,11.774,-0.057,-12.537,0.328,-6.491,-0.021,1.017,-0.114,-2.960,-0.580,0.214,73.333,32866.000,1.000
4.758,-4.441,-3.677,12.406,0.798,-11.726,-2.645,-3.415,-0.019,1.017,-0.116,-3.021,-0.671,0.153,73.333,32867.000,1.000
1.830,-7.012,-4.881,11.684,0.922,-11.393,-5.646,-1.241,-0.019,1.013,-0.117,-3.143,-0.702,0.122,73.333,32868.000,1.000
-0.598,-7.988,-6.751,9.296,0.043,-11.694,-7.838,-0.552,-0.019,1.013,-0.116,-3.052,-0.732,0.122,73.333,32869.000,1.000
-2.882,-7.956,-8.647,5.804,-1.388,-12.594,-9.576,-1.138,-0.019,1.012,-0.118,-2.960,-0.824,0.183,73.333,32870.000,1.000
-5.239,-7.637,-9.713,2.456,-2.353,-13.440,-11.423,-2.184,-0.019,1.010,-0.119,-3.052,-0.824,0.214,73.333,32871.000,1.000
-6.930,-6.557,-9.364,0.558,-1.744,-12.777,-12.481,-2.507,-0.017,1.010,-0.118,-2.960,-0.793,0.305,73.333,32872.000,1.000
-6.796,-3.392,-7.455,0.806,1.080,-9.243,-10.770,-1.079,-0.016,1.009,-0.116,-2.930,-0.793,0.458,73.333,32873.000,1.000
-4.570,2.254,-3.993,3.168,6.063,-2.963,-5.652,2.228,-0.014,1.009,-0.120,-2.808,-0.702,0.549,73.333,32874.000,1.000
-1.342,8.851,0.983,7.124,12.501,4.084,0.667,6.335,-0.014,1.008,-0.119,-2.655,-0.641,0.610,73.333,32875.000,1.000
1.441,14.087,6.934,11.840,19.164,9.509,4.769,9.677,-0.013,1.007,-0.118,-2.594,-0.610,0.885,73.333,32876.000,1.000
3.337,16.827,12.594,16.351,24.696,12.489,5.208,11.380,-0.015,1.007,-0.120,-2.502,-0.519,0.885,73.333,32877.000,1.000
4.875,17.429,16.595,19.792,28.127,13.870,3.296,11.528,-0.016,1.007,-0.122,-2.441,-0.549,1.038,73.333,32878.000,1.000
6.195,16.335,18.221,21.492,29.066,14.341,0.687,10.433,-0.017,1.010,-0.120,-2.228,-0.519,1.160,73.333,32879.000,1.000
6.468,13.352,17.603,21.111,27.630,13.480,-2.471,8.173,-0.019,1.010,-0.124,-2.106,-0.610,1.129,73.333,32880.000,1.000
